name,type,value,date
隋唐五代史专题,文史哲,16711,2020/11/24
隋唐五代史专题,文史哲,9043,2020/12/8
隋唐五代史专题,文史哲,8785,2020/10/27
隋唐五代史专题,文史哲,2898,2020/12/22
隋唐五代史专题,文史哲,869,2021/1/5
隋唐五代史专题,文史哲,723,2020/11/10
随机信号分析,工学,53584,2020/10/13
随机信号分析,工学,46919,2020/12/8
随机信号分析,工学,40218,2020/11/24
随机信号分析,工学,32254,2020/12/8
随机信号分析,工学,30708,2020/12/8
随机信号分析,工学,29952,2020/11/10
随机信号分析,工学,27017,2021/1/5
随机信号分析,工学,16327,2020/10/13
随机信号分析,工学,13690,2020/10/27
随机信号分析,工学,10103,2020/11/10
随机信号分析,工学,6788,2020/10/13
随机信号分析,工学,5444,2020/11/10
随机信号分析,工学,4759,2021/1/5
随机信号分析,工学,4585,2020/11/24
随机信号分析,工学,4233,2020/12/22
随机信号分析,工学,3429,2020/12/22
随机信号分析,工学,1815,2020/10/27
随机信号分析,工学,1783,2020/11/24
随机信号分析,工学,1636,2020/10/27
随机信号分析,工学,1565,2020/12/22
随机信号分析,工学,1492,2021/1/5
隧道工程,工学,49062,2020/10/13
隧道工程,工学,44969,2020/10/13
隧道工程,工学,42431,2020/12/8
隧道工程,工学,39377,2020/12/22
隧道工程,工学,35869,2020/12/8
隧道工程,工学,34374,2020/10/27
隧道工程,工学,24035,2020/11/24
隧道工程,工学,23286,2020/11/10
隧道工程,工学,21904,2020/11/24
隧道工程,工学,11426,2020/10/27
隧道工程,工学,4986,2020/12/22
隧道工程,工学,1935,2021/1/5
隧道工程,工学,1935,2021/1/5
隧道工程,工学,879,2020/11/10
孙子兵法,文史哲,44159,2020/10/13
孙子兵法,文史哲,44144,2020/11/24
孙子兵法,文史哲,43232,2020/12/8
孙子兵法,文史哲,41859,2020/10/27
孙子兵法,文史哲,33739,2020/12/22
孙子兵法,文史哲,33522,2020/11/24
孙子兵法,文史哲,28979,2020/10/13
孙子兵法,文史哲,27052,2020/10/27
孙子兵法,文史哲,24831,2020/11/10
孙子兵法,文史哲,13069,2020/12/8
孙子兵法,文史哲,9246,2021/1/5
孙子兵法,文史哲,9246,2021/1/5
孙子兵法,文史哲,8210,2020/12/22
孙子兵法,文史哲,5400,2020/11/10
孙子兵法的智慧应用,文史哲,49610,2020/11/24
孙子兵法的智慧应用,文史哲,48750,2020/12/8
孙子兵法的智慧应用,文史哲,41782,2020/10/13
孙子兵法的智慧应用,文史哲,29825,2020/10/27
孙子兵法的智慧应用,文史哲,15290,2020/12/22
孙子兵法的智慧应用,文史哲,6881,2020/11/10
孙子兵法的智慧应用,文史哲,3160,2021/1/5
孙子兵法鉴赏,文史哲,47414,2020/11/10
孙子兵法鉴赏,文史哲,42526,2020/12/8
孙子兵法鉴赏,文史哲,42328,2020/11/24
孙子兵法鉴赏,文史哲,37260,2020/10/13
孙子兵法鉴赏,文史哲,17887,2020/10/27
孙子兵法鉴赏,文史哲,3160,2021/1/5
孙子兵法鉴赏,文史哲,2450,2020/12/22
台湾历史与文化,文史哲,42845,2020/12/8
台湾历史与文化,文史哲,34271,2020/12/22
台湾历史与文化,文史哲,33987,2020/10/27
台湾历史与文化,文史哲,28602,2020/10/13
台湾历史与文化,文史哲,27814,2020/11/10
台湾历史与文化,文史哲,25453,2020/11/24
台湾历史与文化,文史哲,4065,2021/1/5
跆拳道初级教程,教育教学,52147,2020/10/13
跆拳道初级教程,教育教学,47688,2020/11/24
跆拳道初级教程,体育运动,46982,2020/12/22
跆拳道初级教程,体育运动,36311,2020/11/10
跆拳道初级教程,体育运动,34303,2020/10/13
跆拳道初级教程,体育运动,29767,2020/11/24
跆拳道初级教程,教育教学,25152,2020/12/22
跆拳道初级教程,体育运动,18470,2020/10/27
跆拳道初级教程,教育教学,13260,2020/11/10
跆拳道初级教程,教育教学,7968,2020/12/8
跆拳道初级教程,体育运动,6035,2020/12/8
跆拳道初级教程,教育教学,4065,2021/1/5
跆拳道初级教程,教育教学,2506,2020/10/27
跆拳道初级教程,体育运动,584,2021/1/5
太极功夫,教育教学,60134,2020/10/13
太极功夫,体育运动,47621,2020/11/10
太极功夫,体育运动,46232,2020/11/24
太极功夫,体育运动,39108,2020/10/13
太极功夫,教育教学,35701,2020/11/24
太极功夫,教育教学,30046,2020/12/8
太极功夫,教育教学,26965,2020/10/27
太极功夫,教育教学,12612,2020/11/10
太极功夫,体育运动,10048,2020/10/27
太极功夫,教育教学,8922,2021/1/5
太极功夫,教育教学,8783,2020/12/22
太极功夫,体育运动,8403,2020/12/8
太极功夫,体育运动,2071,2021/1/5
太极功夫,体育运动,1771,2020/12/22
太极拳初级,教育教学,49990,2020/10/27
太极拳初级,体育运动,36798,2020/10/13
太极拳初级,体育运动,29172,2020/10/27
太极拳初级,教育教学,26133,2020/11/10
太极拳初级,教育教学,21563,2020/12/8
太极拳初级,教育教学,17931,2020/10/13
太极拳初级,教育教学,15774,2020/12/22
太极拳初级,体育运动,12877,2020/12/8
太极拳初级,体育运动,8814,2020/11/24
太极拳初级,教育教学,5173,2020/11/24
太极拳初级,体育运动,4211,2020/11/10
太极拳初级,体育运动,3020,2020/12/22
太极拳初级,体育运动,1023,2021/1/5
太极拳初级,教育教学,494,2021/1/5
太极拳文化与功法习练,体育运动,43473,2020/12/22
太极拳文化与功法习练,教育教学,28029,2020/10/13
太极拳文化与功法习练,教育教学,22847,2020/11/10
太极拳文化与功法习练,体育运动,19100,2020/11/10
太极拳文化与功法习练,教育教学,9743,2020/12/8
太极拳文化与功法习练,教育教学,8710,2020/11/24
太极拳文化与功法习练,体育运动,6387,2020/10/27
太极拳文化与功法习练,教育教学,5455,2020/12/22
太极拳文化与功法习练,教育教学,5233,2021/1/5
太极拳文化与功法习练,体育运动,3519,2020/11/24
太极拳文化与功法习练,体育运动,3457,2020/12/8
太极拳文化与功法习练,教育教学,2225,2020/10/27
太极拳文化与功法习练,体育运动,1907,2020/10/13
太极拳文化与功法习练,体育运动,33,2021/1/5
太空生存,工学,57479,2020/10/13
太空生存,工学,20194,2020/12/8
太空生存,工学,18017,2020/12/22
太空生存,工学,10763,2020/11/10
太空生存,工学,4969,2021/1/5
太空生存,工学,4402,2020/11/24
太空生存,工学,970,2020/10/27
谈判,法学,16013,2020/10/13
谈判,法学,11596,2020/10/27
谈判,法学,10578,2021/1/5
谈判,法学,10546,2020/11/10
谈判,法学,6985,2020/11/24
谈判,法学,6355,2020/12/22
谈判,法学,1334,2020/12/8
谈判学,法学,60694,2020/10/13
谈判学,法学,35497,2021/1/5
谈判学,法学,18501,2020/11/24
谈判学,法学,10086,2020/11/10
谈判学,法学,9988,2020/12/8
谈判学,法学,8861,2020/10/27
谈判学,法学,3693,2020/12/22
探秘身边的材料--材料与社会,工学,46752,2020/11/24
探秘身边的材料--材料与社会,工学,13120,2020/11/10
探秘身边的材料--材料与社会,工学,6276,2020/12/8
探秘身边的材料--材料与社会,工学,6168,2020/10/13
探秘身边的材料--材料与社会,工学,5486,2020/10/27
探秘身边的材料--材料与社会,工学,3005,2020/12/22
探秘身边的材料--材料与社会,工学,1671,2021/1/5
探索管理世界的心理与行为——组织行为学,经济管理,31245,2020/11/10
探索管理世界的心理与行为——组织行为学,经济管理,16208,2020/10/27
探索管理世界的心理与行为——组织行为学,经济管理,15465,2020/12/8
探索管理世界的心理与行为——组织行为学,经济管理,11239,2020/10/13
探索管理世界的心理与行为——组织行为学,经济管理,7525,2020/11/24
探索管理世界的心理与行为——组织行为学,经济管理,2165,2021/1/5
探索管理世界的心理与行为——组织行为学,经济管理,953,2020/12/22
探索心理学,心理学,48186,2020/12/8
探索心理学,心理学,38562,2020/10/27
探索心理学,心理学,29850,2020/11/24
探索心理学,心理学,6165,2020/11/10
探索心理学,心理学,3302,2020/12/22
探索心理学,心理学,1303,2021/1/5
探索心理学,心理学,812,2020/10/13
探寻城市数字密码,工学,60382,2020/10/13
探寻城市数字密码,工学,48332,2020/11/24
探寻城市数字密码,工学,37736,2020/11/10
探寻城市数字密码,工学,37582,2020/12/8
探寻城市数字密码,工学,919,2020/10/27
探寻城市数字密码,工学,520,2020/12/22
探寻城市数字密码,工学,263,2021/1/5
唐诗话长安,文史哲,35132,2020/11/10
唐诗话长安,文史哲,30138,2020/11/24
唐诗话长安,文史哲,13614,2020/10/27
唐诗话长安,文史哲,4139,2021/1/5
唐诗话长安,文史哲,3430,2020/10/13
唐诗话长安,文史哲,3244,2020/12/22
唐诗话长安,文史哲,1771,2020/12/8
唐诗经典,文史哲,40416,2020/10/13
唐诗经典,文史哲,24687,2020/12/8
唐诗经典,文史哲,12009,2020/11/10
唐诗经典,文史哲,5566,2020/10/27
唐诗经典,文史哲,2565,2020/11/24
唐诗经典,文史哲,1551,2021/1/5
唐诗经典,文史哲,1367,2020/12/22
唐诗经典CAP,文史哲,52062,2020/10/13
唐诗经典CAP,文史哲,37257,2020/11/10
唐诗经典CAP,文史哲,33194,2020/11/24
唐诗经典CAP,文史哲,21421,2020/10/27
唐诗经典CAP,文史哲,13183,2020/12/8
唐诗经典CAP,文史哲,9761,2021/1/5
唐诗经典CAP,文史哲,4431,2020/12/22
唐诗三百首研究,文史哲,39906,2020/11/10
唐诗三百首研究,文史哲,35519,2020/10/27
唐诗三百首研究,文史哲,15665,2020/10/13
唐诗三百首研究,文史哲,8338,2020/12/22
唐诗三百首研究,文史哲,2780,2020/12/8
唐诗三百首研究,文史哲,1006,2020/11/24
唐诗三百首研究,文史哲,532,2021/1/5
唐诗艺术,文史哲,57263,2020/10/13
唐诗艺术,文史哲,27722,2020/11/24
唐诗艺术,文史哲,25759,2020/10/27
唐诗艺术,文史哲,7277,2020/12/8
唐诗艺术,文史哲,5219,2020/11/10
唐诗艺术,文史哲,1478,2020/12/22
唐诗艺术,文史哲,879,2021/1/5
唐诗与唐代文化（上、下）,文史哲,44066,2020/10/27
唐诗与唐代文化（上、下）,文史哲,40571,2020/11/10
唐诗与唐代文化（上、下）,文史哲,19062,2020/10/13
唐诗与唐代文化（上、下）,文史哲,15996,2020/11/24
唐诗与唐代文化（上、下）,文史哲,11761,2020/12/22
唐诗与唐代文化（上、下）,文史哲,879,2021/1/5
唐诗与唐代文化（上、下）,文史哲,788,2020/12/8
唐诗与长安文化,文史哲,42055,2020/10/13
唐诗与长安文化,文史哲,13376,2020/10/27
唐诗与长安文化,文史哲,9121,2020/11/10
唐诗与长安文化,文史哲,4359,2020/12/22
唐诗与长安文化,文史哲,4216,2020/11/24
唐诗与长安文化,文史哲,1329,2021/1/5
唐诗与长安文化,文史哲,1295,2020/12/8
唐史四讲,文史哲,30412,2020/11/24
唐史四讲,文史哲,22156,2020/12/22
唐史四讲,文史哲,18903,2020/10/27
唐史四讲,文史哲,17597,2020/10/13
唐史四讲,文史哲,7234,2020/12/8
唐史四讲,文史哲,5162,2020/11/10
唐史四讲,文史哲,1329,2021/1/5
唐宋诗词与传统文化,文史哲,57577,2020/10/13
唐宋诗词与传统文化,文史哲,37894,2020/11/10
唐宋诗词与传统文化,文史哲,17349,2020/12/8
唐宋诗词与传统文化,文史哲,16314,2020/12/22
唐宋诗词与传统文化,文史哲,10594,2021/1/5
唐宋诗词与传统文化,文史哲,1326,2020/10/27
唐宋诗词与传统文化,文史哲,558,2020/11/24
陶瓷工艺学,工学,45388,2020/11/10
陶瓷工艺学,工学,44562,2020/12/22
陶瓷工艺学,工学,25992,2020/10/13
陶瓷工艺学,工学,21634,2020/10/27
陶瓷工艺学,工学,14805,2020/12/8
陶瓷工艺学,工学,13631,2020/10/13
陶瓷工艺学,工学,11747,2020/12/8
陶瓷工艺学,工学,11620,2020/11/10
陶瓷工艺学,工学,10974,2020/10/27
陶瓷工艺学,工学,10793,2020/11/24
陶瓷工艺学,工学,10594,2021/1/5
陶瓷工艺学,工学,5908,2020/11/24
陶瓷工艺学,工学,5711,2020/12/22
陶瓷工艺学,工学,3996,2021/1/5
特色武术：太极修炼与身心拓展,体育运动,49604,2020/12/8
特色武术：太极修炼与身心拓展,体育运动,45539,2020/12/22
特色武术：太极修炼与身心拓展,教育教学,44559,2020/10/27
特色武术：太极修炼与身心拓展,体育运动,40115,2020/11/10
特色武术：太极修炼与身心拓展,教育教学,39354,2020/12/22
特色武术：太极修炼与身心拓展,体育运动,36299,2020/10/13
特色武术：太极修炼与身心拓展,教育教学,32507,2020/11/10
特色武术：太极修炼与身心拓展,教育教学,31569,2020/10/13
特色武术：太极修炼与身心拓展,体育运动,26527,2020/11/24
特色武术：太极修炼与身心拓展,体育运动,11726,2020/10/27
特色武术：太极修炼与身心拓展,教育教学,7915,2020/11/24
特色武术：太极修炼与身心拓展,体育运动,5421,2021/1/5
特色武术：太极修炼与身心拓展,教育教学,3996,2021/1/5
特色武术：太极修炼与身心拓展,教育教学,76,2020/12/8
体操（健美操、啦啦操）,体育运动,42459,2020/12/8
体操（健美操、啦啦操）,教育教学,35053,2020/12/22
体操（健美操、啦啦操）,体育运动,34596,2020/12/22
体操（健美操、啦啦操）,教育教学,30932,2020/10/13
体操（健美操、啦啦操）,体育运动,28162,2020/11/24
体操（健美操、啦啦操）,教育教学,24486,2020/12/8
体操（健美操、啦啦操）,教育教学,23153,2020/10/27
体操（健美操、啦啦操）,体育运动,12054,2020/10/13
体操（健美操、啦啦操）,教育教学,4981,2020/11/24
体操（健美操、啦啦操）,教育教学,2642,2020/11/10
体操（健美操、啦啦操）,体育运动,1995,2020/10/27
体操（健美操、啦啦操）,教育教学,1610,2021/1/5
体操（健美操、啦啦操）,体育运动,1438,2021/1/5
体操（健美操、啦啦操）,体育运动,1023,2020/11/10
体能攻略,体育运动,50115,2020/10/13
体能攻略,教育教学,45154,2020/11/10
体能攻略,体育运动,44696,2020/10/27
体能攻略,教育教学,37781,2020/11/24
体能攻略,体育运动,36479,2020/11/10
体能攻略,体育运动,35984,2020/12/22
体能攻略,教育教学,31139,2020/10/27
体能攻略,教育教学,19073,2020/12/8
体能攻略,体育运动,14263,2020/12/8
体能攻略,体育运动,11387,2020/11/24
体能攻略,教育教学,10472,2020/12/22
体能攻略,教育教学,6927,2020/10/13
体能攻略,教育教学,5421,2021/1/5
体能攻略,体育运动,1611,2021/1/5
体能训练理论与方法,教育教学,55709,2020/10/13
体能训练理论与方法,教育教学,49254,2020/10/27
体能训练理论与方法,教育教学,44605,2020/12/8
体能训练理论与方法,体育运动,43866,2020/11/24
体能训练理论与方法,体育运动,36079,2020/10/27
